MARKER_ID,SHOP_NAME,SHOP_ADDRESS,LATITUDE,LONGITUDE
TGDÐ,Nhà thuốc An Khang 622 Kha Vạn Cân,"622 Kha Vạn Cân, Phường Hiệp Bình, Thành phố Hồ Chí Minh, Việt Nam",10.840837,106.745842
TGDÐ,Nhà thuốc An Khang Pơng Drang,"Xã Pơng Drang, Tỉnh Đắk Lắk, Việt Nam",12.9548384,108.246503
TGDÐ,Nhà thuốc An Khang Nguyễn Văn Thương,"18 Nguyễn Văn Thương, Phường Thạnh Mỹ Tây, Thành phố Hồ Chí Minh, Việt Nam",10.8009287,106.718576
TGDÐ,Nhà thuốc An Khang 14 Nguyễn Cảnh Chân,"TK26/13-14 Nguyễn Cảnh Chân, Phường Cầu Ông Lãnh, Thành phố Hồ Chí Minh, Việt Nam",10.7588489,106.6881784
TGDÐ,Nhà thuốc An Khang Tân Bình,"Khu TĐC đường DT741 (Ngã ba Tân Xuân), Phường Bình Phước, Tỉnh Đồng Nai, Việt Nam",11.5215432,106.8936521
TGDÐ,Nhà thuốc An Khang 117 Thống Nhất,"117 Thống Nhất, Phường Thông Tây Hội, Thành phố Hồ Chí Minh, Việt Nam",10.8336831,106.6640193
TGDÐ,Nhà Thuốc An Khang 181 Đường TTN 17,"181 Tân Thới Nhất 17, Khu phố 4 (Ngay Bách hóa XANH Ngã 3 Dương Thị Giang-Tân Thới Nhất 17), Phường Đông Hưng Thuận, Thành phố Hồ Chí Minh, Việt Nam",10.823458,106.620029
TGDÐ,Nhà Thuốc An Khang 258 Lê Hồng Phong,"258 Lê Hồng Phong, Khu phố 5 (Ngay Bách hóa XANH đối diện Chợ Phú Hòa), Phường Phú Lợi, Thành phố Hồ Chí Minh, Việt Nam",10.982402,106.680148
TGDÐ,Nhà Thuốc An Khang 66/18 Bình Thành,"66/18 Bình Thành, Khu phố 4, Phường Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",10.8010243,106.5895483
TGDÐ,Nhà Thuốc An Khang 4423 Nguyễn Cửu Phú,"4423 Nguyễn Cửu Phú (Ngay Bách hóa XANH Ngã Tư Trần Văn Giàu-Nguyễn Cửu Phú), Phường Tân Tạo, Thành phố Hồ Chí Minh, Việt Nam",10.74829,106.58495
TGDÐ,Nhà Thuốc An Khang Thửa 317 Hội Nghĩa,"154 ĐT747 (Ngay Bách hóa XANH đối diện Chợ Hội Nghĩa), Phường Bình Cơ, Thành phố Hồ Chí Minh, Việt Nam",11.1009994,106.7665552
TGDÐ,Nhà Thuốc An Khang 62 Trần Đại Nghĩa,"62 Trần Đại Nghĩa (Ngay Bách hóa XANH Ngã Tư Trần Đại Nghĩa-Nguyễn Văn Thiệt), Phường Phước Hậu, Tỉnh Vĩnh Long, Việt Nam",10.2465021,105.9790617
TGDÐ,Nhà Thuốc An Khang Thửa 51 Phú Tân,"Đường ĐT884 (Ngay Bách hóa XANH-Vòng xoay Tân Thành), Phường Phú Tân, Tỉnh Vĩnh Long, Việt Nam",10.258965,106.3608789
TGDÐ,Nhà Thuốc An Khang Ninh An (Ninh Sơn),"Đường Bời Lời, Khu phố Ninh An (Ninh Sơn) (Ngay Bách hóa XANH Cổng Chợ Ninh Sơn), Phường Bình Minh, Tỉnh Tây Ninh, Việt Nam",11.33759,106.11572
TGDÐ,Nhà Thuốc An Khang Nguyễn Chí Thanh,"Đường Nguyễn Chí Thanh (Ngay Bách hóa XANH cách Ngã 3 Nguyễn Chí Thanh 200m), Phường Thới An Đông, Thành phố Cần Thơ, Việt Nam",10.098062,105.71469
TGDÐ,Nhà Thuốc An Khang 80 Bình Trị Đông,"80 Bình Trị Đông, Phường Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",10.7623433,106.610153
TGDÐ,Nhà Thuốc An Khang 95 Chí Linh 18,"95 Chí Linh 18 (Ngay Bách hóa XANH Kế bên trường mầm non Hoa Hướng Dương), Phường Tam Thắng, Thành phố Hồ Chí Minh, Việt Nam",10.3780263,107.1116751
TGDÐ,Nhà Thuốc An Khang Hiệp Phước,"Tổ 9, Ấp 3 (Ngay Bách hóa XANH Đối Diện Chợ Hiệp Phước), Xã Nhơn Trạch, Tỉnh Đồng Nai, Việt Nam",10.74082,106.94572
TGDÐ,Nhà Thuốc An Khang Kế Sách,"Ấp An Ninh 2 (Ngay Bách hóa XANH Chợ Kế Sách), Xã Kế Sách, Thành phố Cần Thơ, Việt Nam",9.768769,105.987378
TGDÐ,Nhà Thuốc An Khang Đô Vinh,"702 Đường 21/08 (Ngay Bách hóa XANH gần Ngã tư Tháp Chàm), Phường Đô Vinh, Tỉnh Khánh Hòa, Việt Nam",11.5942375,108.9507488
TGDÐ,Nhà Thuốc An Khang Tân Minh,"Khu phố 2 (Ngay Bách hóa XANH cổng Chợ Tân Minh), Xã Tân Minh, Tỉnh Lâm Đồng, Việt Nam",10.8426746,107.6331896
TGDÐ,Nhà Thuốc An Khang F7/9 Trần Văn Giàu,"F7/9 Trần Văn Giàu, Ấp 6 (Ngay Bách hóa XANH Chợ Cầu Bà Lát), Xã Bình Lợi, Thành phố Hồ Chí Minh, Việt Nam",10.770704,106.551122
TGDÐ,Nhà Thuốc An Khang Mỹ Hạnh Nam,"Ấp mới 02 (Ngay Bách hóa XANH đối diện UBND Xã Mỹ Hạnh Nam), Xã Mỹ Hạnh, Tỉnh Tây Ninh, Việt Nam",10.8638077,106.4920736
TGDÐ,Nhà Thuốc An Khang Tân Hà,"Thôn Liên Trung (Ngay Bách hóa XANH cách Chợ Tân Hà 150m), Xã Tân Hà Lâm Hà, Tỉnh Lâm Đồng, Việt Nam",11.747347,108.19697
TGDÐ,Nhà Thuốc An Khang Thị trấn Nhà Bàng,"(Ngay Bách hóa XANH cách Chợ Nhà Bàng 150m), Phường Thới Sơn, Tỉnh An Giang, Việt Nam",10.62001,105.001508
TGDÐ,Nhà thuốc An Khang Chợ Tháp Mười,"Khóm 4, Xã Tháp Mười, Tỉnh Đồng Tháp, Việt Nam",10.5191671,105.8439556
TGDÐ,Nhà Thuốc An Khang Vĩnh Hiệp,"65 đường A1, Vinh4 Điềm Trung, Khu đô thị Vĩnh Điềm Trung, Phường Tây Nha Trang, Tỉnh Khánh Hòa, Việt Nam",12.257695,109.16679
TGDÐ,Nhà Thuốc An Khang Lạc Long Quân,"30 Lạc Long Quân, thị trấn Tô Hạp, huyện Khánh Sơn, Tỉnh Khánh Hoà, Việt Nam",12.007517,108.948846
TGDÐ,Nhà thuốc An Khang Ea Súp,"Xã Ea Súp, Tỉnh Đắk Lắk, Việt Nam",13.0692903,107.8840467
TGDÐ,Nhà thuốc An Khang Quảng Phú,"Xã Quảng Phú, Tỉnh Đắk Lắk, Việt Nam",12.8156486,108.0752507
TGDÐ,Nhà thuốc An Khang Bến Nhứt,"Ấp Đồng Tràm, Xã Long Thạnh, Tỉnh An Giang, Việt Nam",9.8527536,105.238567
TGDÐ,Nhà thuốc An Khang An Phú,"41 Nguyễn Hữu Cảnh, Xã An Phú, Tỉnh An Giang, Việt Nam",10.8138641,105.0909306
TGDÐ,Nhà thuốc An Khang 18 Giải Phóng,"18 Giải Phóng, Xã Krông Pắc, Tỉnh Đắk Lắk, Việt Nam",12.7132923,108.2901533
TGDÐ,Nhà thuốc An Khang Cù Lao Dung,"Ấp Chợ, Xã An Thạnh, Thành phố Cần Thơ, Việt Nam",9.6674217,106.152772
TGDÐ,Nhà thuốc An Khang 144 Nguyễn Công Trứ,"144 Nguyễn Công Trứ, Phường 2 Bảo Lộc, Tỉnh Lâm Đồng, Việt Nam",11.558502,107.8059941
TGDÐ,Nhà thuốc An Khang 95 Man Thiện,"95 Man Thiện, Khu phố 5, Phường Tăng Nhơn Phú, Thành phố Hồ Chí Minh, Việt Nam",10.8476233,106.7869245
TGDÐ,Nhà thuốc An Khang 72 Tôn Đản,"72 Tôn Đản, Phường Xóm Chiếu, Thành phố Hồ Chí Minh, Việt Nam",10.7607502,106.7072762
