MARKER_ID,SHOP_NAME,SHOP_ADDRESS,LATITUDE,LONGITUDE,OPEN_DATE
VNVC,VNVC HÒA BÌNH,"SỐ 414 ĐƯỜNG TRẦN HƯNG ĐẠO, TỔ 8, PHƯỜNG QUỲNH LÂM, THÀNH PHỐ HÒA BÌNH, TỈNH HÒA BÌNH",20.8195497,105.3472471,2024-07-31
VNVC,VNVC TÂN PHÚ 2,"SỐ 476, 476A, 476B, 476C LŨY BÁN BÍCH, P.TÂN PHÚ, TP. HCM",10.7802774,106.6359036,2024-07-04
VNVC,VNVC HỒNG NGỰ,"243 - 245 LÊ HỒNG PHONG, P.HỒNG NGỰ, ĐỒNG THÁP.",10.8106968,105.3523427,2024-07-04
VNVC,VNVC NAM Ô,"28-30 MÊ LINH, P.HẢI VÂN, TP.ĐÀ NẴNG",16.098425,108.1344902,2024-07-01
VNVC,VNVC SA ĐÉC,"13/1 NGUYỄN TẤT THÀNH, KHÓM CÁI SƠN, P.SA ĐÉC, ĐỒNG THÁP",10.2977679,105.7604018,2024-07-01
VNVC,VNVC ĐIỆN BIÊN,"L2-08, TẦNG L2 TRUNG TÂM THƯƠNG MẠI VINCOM PLAZA ĐIỆN BIÊN PHỦ, TỔ DÂN PHỐ 7, P.ĐIỆN BIÊN PHỦ, ĐIỆN BIÊN",21.3874444,103.0159167,2024-06-30
VNVC,VNVC AN KHÊ,"1316 QUANG TRUNG, P.AN KHÊ, GIA LAIGIỜ HOẠT ĐỘNG:- BUỔI SÁNG: 7H30 - 11H30BUỔI CHIỀU: 13H - 17H",13.9520919,108.6588367,2024-06-26
VNVC,VNVC TRẢNG DÀI,"SỐ 241 BÙI TRỌNG NGHĨA, KHU PHỐ 2, P.TRẢNG DÀI, ĐỒNG NAI",10.980316,106.8557693,2024-06-16
VNVC,VNVC ĐÔNG HÀ,"SỐ 151 HÙNG VƯƠNG, P.NAM ĐÔNG HÀ, QUẢNG TRỊ",16.8046978,107.1056179,2024-06-13
VNVC,VNVC HƯƠNG THỦY,"580 NGUYỄN TẤT THÀNH, TỔ 4, P.HƯƠNG THỦY, TP.HUẾ",16.4241657,107.6567931,2024-06-05
VNVC,VNVC CÁT LINH,"TẦNG 2 TOÀ NHÀ DỊCH VỤ THƯƠNG MAI NHS, 214 PHỐ HÀO NAM, P.Ô CHỢ DỪA, HÀ NỘI",21.028674,105.8277839,2024-05-20
VNVC,VNVC LẠNG SƠN,"SỐ 485 BÀ TRIỆU, P.ĐÔNG KINH, LẠNG SƠN",21.8541317,106.7618758,2024-05-20
VNVC,VNVC NGUYỄN VĂN QUÁ,"SỐ 71- 73 NGUYỄN VĂN QUÁ, P.ĐÔNG HƯNG THUẬN, TP.HCM",10.8284973,106.6267283,2024-05-13
VNVC,VNVC CẨM PHẢ,"TỔ 2, KHU SƠN THẠCH, P.QUANG HANH, QUẢNG NINH",21.0097251,107.25134,2024-05-06
VNVC,VNVC THỌ XUÂN,"KIOT 18,19,20 ĐƯỜNG LAM SƠN, KHU ĐÔ THỊ NGÔI SAO, X.THỌ XUÂN, THANH HÓA",19.9355059,105.53605,2024-04-28
VNVC,VNVC QUẢNG NGÃI,"11 MAI ĐÌNH DÕNG, P.CẨM THÀNH, QUẢNG NGÃI",15.1126667,108.8115278,2024-04-27
VNVC,VNVC TUY HÒA,"183 NGUYỄN HUỆ, P.TUY HÒA, ĐẮK LẮK",13.0913268,109.305016,2024-04-26
VNVC,VNVC CHÂU ĐỐC,"60 PHAN ĐÌNH PHÙNG, P.CHÂU ĐỐC, AN GIANG",10.7078366,105.1211727,2024-04-25
VNVC,VNVC HUỲNH TẤN PHÁT,"1189 HUỲNH TẤN PHÁT, P.PHÚ THUẬN, TP.HCM",10.7224205,106.7359406,2024-04-20
VNVC,VNVC GIA KIỆM,"SỐ 13/4, QL.20, ẤP BẠCH LÂM 2, X.THỐNG NHẤT, ĐỒNG NAI",11.0478321,107.1716883,2024-04-19
VNVC,VNVC MỎ CÀY NAM,"38B1 ẤP 7, X.MỎ CÀY, VĨNH LONG",10.1341621,106.3319572,2024-04-08
VNVC,VNVC TRUNG KÍNH,"TẦNG 2, TOÀ NHÀ CHELSEA PARK, 116 TRUNG KÍNH, P.YÊN HOÀ, HÀ NỘI",21.0193889,105.7934444,2024-03-28
VNVC,VNVC QUẬN 8,"TÒA GREEN RIVER, KHỐI C, TẦNG 02, 2225 PHẠM THẾ HIỂN, P.BÌNH ĐÔNG , TP.HCM",10.7331847,106.6437981,2024-03-25
VNVC,VNVC HÒA THÀNH,"SỐ 64 PHẠM VĂN ĐỒNG, KHU PHỐ HIỆP LONG, P.THANH ĐIỀN, TÂY NINH",11.289203,106.1206229,2024-02-25
VNVC,VNVC QUẢNG NGÃI 2,"55-57 HAI BÀ TRƯNG, P.NGHĨA LỘ, QUẢNG NGÃI",15.1328211,108.7959364,2024-02-25
VNVC,VNVC NHƠN TRẠCH,"ĐƯỜNG LÝ THÁI TỔ, TỔ 7, ẤP TRẦU, X.NHƠN TRẠCH, ĐỒNG NAI",10.7579101,106.9374062,2024-02-24
VNVC,VNVC PHAN RANG,"SỐ 35 ĐƯỜNG 21/8, P.PHAN RANG, KHÁNH HÒA",11.5714052,108.9870638,2024-02-19
VNVC,VNVC PHÚC THỌ,"SỐ 124 LẠC TRỊ, X.PHÚC THỌ, HÀ NỘI",21.1044816,105.5452314,2024-02-19
VNVC,VNVC TỪ SƠN,"SỐ 266 TRẦN PHÚ, P.TỪ SƠN, BẮC NINH",21.113298,105.9507942,2024-02-19
VNVC,VNVC AN LẠC,"539A-539B KINH DƯƠNG VƯƠNG, KHU PHỐ 58, P.AN LẠC, TP.HCM",10.7236311,106.6017721,2024-02-15
VNVC,VNVC BỬU LONG,"SỐ 315 HUỲNH VĂN NGHỆ, KHU PHỐ 2, P.TRẤN BIÊN, ĐỒNG NAI",10.9545278,106.7963889,2024-02-06
VNVC,VNVC MỸ THO 3,"304 BIS LÝ THƯỜNG KIỆT, KP.9, P.ĐẠO THẠNH, ĐỒNG THÁP",10.3620637,106.352278,2024-02-05
VNVC,VNVC ĐÔNG HÒA,"TMDV2-04, TẦNG 2, CHUNG CƯ PHÚC ĐẠT CONNECT 2, SỐ 159, QL.1K, P.ĐÔNG HÒA, TP.HCMGIỜ HOẠT ĐỘNG:THỨ 2 ĐẾN THỨ 7: TỪ 7H30 ĐẾN 17H00- CHỦ NHẬT: TỪ 7H00 ĐẾN 17H00",10.8908555,106.7853677,2024-02-05
VNVC,VNVC CỦ CHI 2,"SỐ 830 PHAN VĂN KHẢI, X.TÂN AN HỘI, TP.HCM",10.9696988,106.4843484,2024-01-10
VNVC,VNVC PHÚ GIÁO,"SỐ 534 TỔ 5, KHU PHỐ 2, X.PHÚ GIÁO, TP.HCM",11.2906718,106.7955293,2024-01-10
VNVC,VNVC NGUYỄN TRÃI,"GIAN HÀNG SỐ 101, TẦNG 01, TÒA NHÀ N01B – TRUNG TÂM THƯƠNG MẠI, DỊCH VỤ, NHÀ Ở GOLDEN – LAND BUILDING, 275 NGUYỄN TRÃI, P.KHƯƠNG ĐÌNH, HÀ NỘI",20.9930875,105.80723,2024-01-09
VNVC,VNVC ĐỊNH QUÁN,"KM 116, QL.20, X.PHÚ HÒA, ĐỒNG NAI (ĐỐI DIỆN TRƯỜNG THCS LÝ THƯỜNG KIỆT)",11.2139275,107.3687918,2024-01-09
VNVC,VNVC LONG THẠNH MỸ,"72 NGUYỄN VĂN TĂNG, P.LONG BÌNH, TP.HCM",10.8474015,106.8154641,2024-01-05
VNVC,VNVC BÌNH LONG,"TỔ 4, KHU PHỐ PHÚ XUÂN, P.AN LỘC, ĐỒNG NAI",11.662491,106.6125035,2024-01-01
VNVC,VNVC THANH KHÊ,"369 ĐIỆN BIÊN PHỦ, P.THANH KHÊ, TP.ĐÀ NẴNG",16.0657142,108.1901948,2023-12-29
VNVC,VNVC SÓC TRĂNG,"TTTM SÀI GÒN CO.OP, TẦNG TRỆT, SỐ 6 HÙNG VƯƠNG, P.SÓC TRĂNG, TP.CẦN THƠ",9.612832,105.9695311,2023-12-18
VNVC,VNVC LÊ VĂN THIÊM,"TẦNG 2 TÒA NHÀ STELLAR GARDEN, 35 PHỐ LÊ VĂN THIÊM, P.THANH XUÂN, HÀ NỘI",21.0004134,105.8034322,2023-12-17
VNVC,VNVC PHỐ NHỔN,"TẦNG 2, TÒA A, TÒA NHÀ NTHOME, 109 PHỐ NHỔN, P.XUÂN PHƯƠNG, HÀ NỘI",21.055621,105.7303546,2023-12-14
VNVC,VNVC Ô MÔN,"SỐ 411 TRẦN HƯNG ĐẠO, KV.15, P.Ô MÔN, TP.CẦN THƠ",10.1156538,105.6366478,2023-12-11
VNVC,VNVC BẠC LIÊU,"2 HOÀNG VĂN THỤ, P.BẠC LIÊU, CÀ MAU (NGAY GÓC PHẢI KHÁCH SẠN SÀI GÒN BẠC LIÊU)",9.2846642,105.723588,2023-12-07
