MARKER_ID,SHOP_NAME,SHOP_ADDRESS,LATITUDE,LONGITUDE,LIST_ATT
FLC,"80687-LC HNI Tổ Dân Phố Yên Sơn, P. Chương Mỹ","Tổ Dân Phố Yên Sơn, TT. Chúc Sơn, H. Chương Mỹ, TP. Hà Nội",20.917868,105.702224,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học
FLC,"80688-LC HNI 108-110 Ngọc Khánh, P. Giảng Võ","108 - 110 Ngọc Khánh, P. Ngọc Khánh, Q. Ba Đình, TP. Hà Nội",21.026242,105.817792,Ðối thủ; Trường học
FLC,"80689-LC NAN 272 Võ Nguyên Hiến, P. Trường Vinh","272 Võ Nguyên Hiến, P. Hưng Dũng, TP. Vinh, Tỉnh Nghệ An",18.674656,105.698348,Chợ; Phòng khám / TYT; Trường học
FLC,"80690-LC HYN 240 Yên Mỹ, X. Yên Mỹ","240 Yên Mỹ, TT. Yên Mỹ, H. Yên Mỹ, Tỉnh Hưng Yên",20.884099,106.034991,Chợ; Ðối thủ; Khu công nghiệp; Trường học
FLC,"80691-LC HNI Tổ 8, Chợ Ga Đông Anh, X. Thư Lâm","Tổ 8, TT. Đông Anh, H. Đông Anh, TP. Hà Nội",21.154308,105.851164,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
FLC,"80692-LC LCI 309 Hùng Vương, X. Bát Xát","309 Hùng Vương, TT. Bát Xát, H. Bát Xát, Tỉnh Lào Cai",22.536764,103.893173,Chợ; Ðối thủ; Trường học
FLC,"80693-LC HNI 102 Sài Đồng, P. Phúc Lợi","102 Sài Đồng, P. Sài Đồng, Q. Long Biên, TP. Hà Nội",21.035865,105.911008,Bệnh viện; Chợ; Ðối thủ; Khu công nghiệp; Phòng khám / TYT; Trường học
FLC,"80694-LC HNI 26/65 Phạm Ngọc Thạch, P. Kim Liên","26/65 Phạm Ngọc Thạch, P. Kim Liên, Q. Đống Đa, TP. Hà Nội",21.008581,105.834939,Bệnh viện; Chợ; Ðối thủ; Trường học; UBND Phường/Xã
FLC,"80695-LC HNI 106 Lê Trọng Tấn, P. Phương Liệt","106 Lê Trọng Tấn, P. Khương Mai, Q. Thanh Xuân, TP. Hà Nội",20.997677,105.829065,Ðối thủ; Trường học; UBND Phường/Xã
FLC,"80696-LC PTO 02 Chi Lăng, P. Hòa Bình","02 Chi Lăng, P. Quỳnh Lâm, TP. Hòa Bình, Tỉnh Hòa Bình",20.818275,105.344915,Chợ; Ðối thủ; Trường học
FLC,"80697-LC TQG 388 Đường 17/8, P. Minh Xuân","388 Đường 17/8, P. Phan Thiết, TP. Tuyên Quang, Tỉnh Tuyên Quang",21.824589,105.204289,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học
FLC,"80698-LC BNH 457 Hoàng Văn Thái, X. Hiệp Hòa","457 Hoàng Văn Thái, TT. Thắng, H. Hiệp Hòa, Tỉnh Bắc Giang",21.357299,105.98301,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học
FLC,"80699-LC HNI Thôn Đạo Ngạn, X. Quảng Bị","Thôn Đạo Ngạn, X. Hợp Đồng, H. Chương Mỹ, TP. Hà Nội",20.869098,105.701135,Trường học
FLC,"80700-LC TNN 190 Dương Tự Minh, P. Phan Đình Phùng","190 Dương Tự Minh, P. Quang Trung, TP. Thái Nguyên, Tỉnh Thái Nguyên",21.601044,105.823837,Bệnh viện; Chợ; Ðối thủ; Trường học
FLC,"80701-LC HNI 161 Chiến Thắng, X. Dương Hòa","161 Chiến Thắng, X. Dương Liễu, H. Hoài Đức, TP. Hà Nội",21.056958,105.673306,Chợ; Ðối thủ; Trường học
FLC,"80702-LC LCI 315 Cao Thắng, P. Yên Bái","315 Cao Thắng, P. Yên Ninh, TP. Yên Bái, Tỉnh Yên Bái",21.715494,104.889303,Ðối thủ; Trường học
FLC,"80703-LC LCI 721 Yên Ninh, P. Yên Bái","721 Yên Ninh, P. Minh Tân, TP. Yên Bái, Tỉnh Yên Bái",21.726295,104.893262,Bệnh viện; Chợ; Ðối thủ; Trường học
FLC,"80704-LC PTO 599 Trần Phú, X. Lương Sơn","599 Trần Phú, TT. Lương Sơn, H. Lương Sơn, Tỉnh Hòa Bình",20.871841,105.530089,Bệnh viện; Chợ; Cụm Chung Cư / Đô Thị Mới; Ðối thủ; Khu công nghiệp; Phòng khám / TYT; Trường học
FLC,"80705-LC PTO 2 Đinh Tiên Hoàng, P. Hòa Bình","2 Đinh Tiên Hoàng, P. Tân Thịnh, TP. Hòa Bình, Tỉnh Hòa Bình",20.830067,105.33979,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
FLC,"80706-LC BNH 300 Lê Lợi, P. Bắc Giang","300 Lê Lợi, P. Hoàng Văn Thụ, TP. Bắc Giang, Tỉnh Bắc Giang",21.273869,106.199011,Bệnh viện; Ðối thủ; Phòng khám / TYT; Trường học
FLC,"80707-LC SLA 91 Nguyễn Lương Bằng, P. Tô Hiệu","91 Nguyễn Lương Bằng, P. Quyết Thắng , TP. Sơn La, Tỉnh Sơn La",21.325089,103.920736,Bệnh viện; Chợ; Phòng khám / TYT; Trường học
FLC,"80708-LC LCU 353 Trần Phú, P. Tân Phong","353 Trần Phú, P. Tân Phong, TP. Lai Châu, Tỉnh Lai Châu",22.399291,103.459629,Chợ; Ðối thủ
FLC,"80709-LC HYN 10-12 Phố Nối, P. Mỹ Hào","10-12 Phố Nối, P. Bần Yên Nhân, TX. Mỹ Hào, Tỉnh Hưng Yên",20.933277,106.057423,Bệnh viện; Ðối thủ; Trường học; UBND Phường/Xã
FLC,"80710-LC HYN 129 TDP Số 3, X. Như Quỳnh","129 TDP Số 3, TT. Như Quỳnh, H. Văn Lâm, Tỉnh Hưng Yên",20.984047,105.978709,Chợ; Khu công nghiệp; Trường học; UBND Phường/Xã
FLC,"80711-LC HNI 251 Tiểu Khu Mỹ Lâm, X. Phú Xuyên","251 Tiểu Khu Mỹ Lâm, TT. Phú Xuyên, H. Phú Xuyên, TP. Hà Nội",20.730529,105.912533,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học
FLC,"80712-LC THA 199 Bà Triệu, P. Sầm Sơn","199 Bà Triệu, P. Bắc Sơn, TP. Sầm Sơn, Tỉnh Thanh Hoá",19.741201,105.896487,Bệnh viện; Ðối thủ; Khu công nghiệp; Phòng khám / TYT; Trường học
FLC,"80713-LC HPG 108 Lý Thánh Tông, P. Đồ Sơn","108 Lý Thánh Tông, P. Hải Sơn, Q. Đồ Sơn, TP. Hải Phòng",20.712189,106.788375,Bệnh viện; Chợ; Ðối thủ; Trường học
FLC,"80714-LC TNN 326 Nguyễn Thị Minh Khai, P. Đức Xuân","326 Nguyễn Thị Minh Khai, P. Nguyễn Thị Minh Khai, TP. Bắc Kạn, Tỉnh Bắc Kạn",22.157077,105.841391,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
FLC,"80715-LC CBG 92 Pác Pó, P. Nùng Trí Cao","92 Pác Pó, P. Ngọc Xuân, TP. Cao Bằng, Tỉnh Cao Bằng",22.674488,106.256803,Ðối thủ
FLC,"80716-LC CBG 46 Đông Khê, P. Tân Giang","46 Đông Khê, P. Tân Giang, TP. Cao Bằng, Tỉnh Cao Bằng",22.652259,106.269286,Bệnh viện; Chợ; Phòng khám / TYT
FLC,"80717-LC PTO 214-216 Hàn Thuyên, P. Việt Trì","214-216 Hàn Thuyên, P. Tân Dân, TP. Việt Trì, Tỉnh Phú Thọ",21.324952,105.394569,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học
FLC,"80718-LC HNI 226-228 Ngọc Lâm, P. Bồ Đề","226-228 Ngọc Lâm, P. Ngọc Lâm, Q. Long Biên, TP. Hà Nội",21.046806,105.871895,Bệnh viện; Chợ; Ðối thủ; Trường học
FLC,"80719-LC QNI 375 Hùng Vương, X. Đăk Hà","375 Hùng Vương, TT. Đắk Hà, H. Đắk Hà, Tỉnh Kon Tum",14.513259,107.921282,Trường học
FLC,"80720-LC QNI 495 Phạm Văn Đồng, X. Nghĩa Hành","495 Phạm Văn Đồng, TT. Chợ Chùa, H. Nghĩa Hành, Tỉnh Quảng Ngãi",15.046736,108.777168,Trường học; UBND Phường/Xã
FLC,"80721-LC DLK Thôn Kim Châu, X. Dray Bhăng","Thôn Kim Châu, X. Dray Bhăng, H. Cư Kuin, Tỉnh Đắk Lắk",12.546673,108.169689,Chợ; Ðối thủ; Phòng khám / TYT
FLC,"80722-LC GLI 838 Phạm Văn Đồng, P. Thống Nhất","838 Phạm Văn Đồng, P. Yên Thế, TP. Pleiku, Tỉnh Gia Lai",14.030751,107.989517,Bệnh viện; Ðối thủ; UBND Phường/Xã
FLC,"80723-LC GLI 73 Đường 3/2, X. Phù Cát","73 Đường 3/2, TT. Ngô Mây, H. Phù Cát, Tỉnh Bình Định",13.998032,109.059222,Chợ
FLC,"80724-LC KHA 2438 Đại Lộ Hùng Vương, P. Ba Ngòi","2438 Đại Lộ Hùng Vương, P. Ba Ngòi, TP. Cam Ranh, Tỉnh Khánh Hòa",11.912963,109.133196,Chợ; Ðối thủ; Trường học; UBND Phường/Xã
FLC,"80725-LC QNI 21-23 Võ Nguyên Giáp, P. Đăk Cấm","21-23 Võ Nguyên Giáp, P. Duy Tân, TP. Kon Tum, Tỉnh Kon Tum",14.375874,108.008815,Ðối thủ; Phòng khám / TYT
FLC,"80726-LC GLI 02B Hùng Vương, P. Diên Hồng","02B Hùng Vương, P. Ia Kring, TP. Pleiku, Tỉnh Gia Lai",13.973928,107.993485,Ðối thủ; Trường học; UBND Phường/Xã
FLC,"80727-LC DLK 01-03 Bà Triệu, X. Krông Ana","01-03 Bà Triệu, TT. Buôn Trấp, H. Krông Ana, Tỉnh Đắk Lắk",12.484798,108.029368,Chợ; Ðối thủ; Phòng khám / TYT
FLC,"80728-LC GLI 78 Phạm Hùng, P. An Nhơn Bắc","78 Phạm Hùng, P. Nhơn Thành, TX. An Nhơn, Tỉnh Bình Định",13.949261,109.075385,Chợ; Cụm Chung Cư / Đô Thị Mới
FLC,"80729-LC KHA 108 Huỳnh Phước, X. Ninh Phước","108 Huỳnh Phước, TT. Phước Dân, H. Ninh Phước, Tỉnh Ninh Thuận",11.523345,108.920373,Chợ; Phòng khám / TYT; Trường học
FLC,"80730-LC GLI 143 Phan Chu Trinh, P. Quy Nhơn","143 Phan Chu Trinh, P. Lê Lợi, TP. Quy Nhơn, Tỉnh Bình Định",13.773034,109.237334,Bệnh viện; Chợ; Phòng khám / TYT; Trường học
FLC,"80731-LC GLI 02 Lý Thường Kiệt, P. Quy Nhơn","02 Lý Thường Kiệt, P. Lê Hồng Phong, TP. Quy Nhơn, Tỉnh Bình Định",13.776631,109.225739,Bệnh viện; Chợ; Phòng khám / TYT; Trường học
FLC,"80732-LC QNI 96 Phạm Văn Đồng, P. Đăk Bla","96 Phạm Văn Đồng, P. Lê Lợi, TP. Kon Tum, Tỉnh Kon Tum",14.334973,107.996498,Chợ; UBND Phường/Xã
FLC,"80733-LC KHA Quốc Lộ 27, X. Ninh Sơn","Quốc Lộ 27, Thôn Hạnh Trí, X. Quảng Sơn, H. Ninh Sơn, Tỉnh Ninh Thuận",11.743419,108.791794,Chợ; Trường học
FLC,"80734-LC CTO 312 Quốc Lộ 91, P. Thốt Nốt","312 Quốc lộ 91, P. Thốt Nốt, Q. Thốt Nốt, TP. Cần Thơ",10.270767,105.531702,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
FLC,"80735-LC HCM 40 Trần Thị Cờ, P. Thới An","40 Trần Thị Cờ, P. Thới An, Q. 12, TP. Hồ Chí Minh",10.872851,106.650447,Ðối thủ; Trường học; UBND Phường/Xã
FLC,"80736-LC HCM 5A Chợ Trừ Văn Thố, X. Trừ Văn Thố","5A Chợ Trừ Văn Thố, X. Trừ Văn Thố, H. Bàu Bàng, Tỉnh Bình Dương",11.346925,106.638928,Chợ; Trường học
FLC,"80737-LC DNI 1309 Phú Riềng Đỏ, P. Bình Phước","1309 Phú Riềng Đỏ, P. Tân Phú, TP. Đồng Xoài, Tỉnh Bình Phước",11.547222,106.902739,Ðối thủ; Trường học
FLC,"80738-LC AGG 578 Nguyễn Trung Trực, P. Rạch Giá","578 Nguyễn Trung Trực, P. Vĩnh Lạc, TP. Rạch Giá, Tỉnh Kiên Giang",9.990602,105.097067,Ðối thủ; Trường học
FLC,"80739-LC CMU 15 Lô 5 Trần Văn Bảy, X. Hồng Dân","15 Lô 5 Trần Văn Bảy, TT. Ngan Dừa, H. Hồng Dân, Tỉnh Bạc Liêu",9.563828,105.447605,Chợ; Phòng khám / TYT; Trường học; UBND Phường/Xã
FLC,"80740-LC HCM 701 Lê Trọng Tấn, P. Bình Hưng Hòa","701 Lê Trọng Tấn, P. Bình Hưng Hòa, Q. Bình Tân, TP. Hồ Chí Minh",10.814941,106.604114,Chợ; Cụm Chung Cư / Đô Thị Mới; Phòng khám / TYT; Trường học
FLC,"80741-LC HCM 134 Trịnh Đình Trọng, P. Tân Phú","134 Trịnh Đình Trọng, P. Phú Trung, Q. Tân Phú, TP. Hồ Chí Minh",10.774923,106.644048,Chợ; Cụm Chung Cư / Đô Thị Mới; Ðối thủ; Trường học
FLC,"80742-LC HCM 44 Mai Hắc Đế, P. Phú Định","44 Mai Hắc Đế, P. 15, Q. 8, TP. Hồ Chí Minh",10.718774,106.628957,Trường học
FLC,"80743-LC DNI 1052 Quốc Lộ 1A, X. Trảng Bom","1052 Quốc Lộ 1A, X. Quảng Tiến, H. Trảng Bom, Tỉnh Đồng Nai",10.949158,106.989059,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
FLC,"80744-LC DNI 183 Hùng Vương, X. Xuân Lộc","183 Hùng Vương, TT. Gia Ray, H. Xuân Lộc, Tỉnh Đồng Nai",10.921041,107.400804,Ðối thủ; Khu công nghiệp; Trường học
FLC,"80745-LC AGG 66 Quốc Lộ 80, X. Tân Hiệp","66 Quốc Lộ 80, TT. Tân Hiệp, H. Tân Hiệp, Tỉnh Kiên Giang",10.114349,105.282433,Bệnh viện; Ðối thủ; Trường học
FLC,"80746-LC HCM 022/C Đường DT747, P. Tân Uyên","022/C Đường DT747, P. Uyên Hưng, TX. Tân Uyên, Tỉnh Bình Dương",11.058499,106.795305,Chợ; Trường học; UBND Phường/Xã
FLC,"80747-LC DTP 09 Đường DT869, X. Hậu Mỹ","09 Đường DT869, X. Hậu Mỹ Bắc A, H. Cái Bè, Tỉnh Tiền Giang",10.506556,105.969251,Chợ
FLC,"80748-LC DTP 128 Quốc Lộ 50, P. Mỹ Phong","128 Quốc Lộ 50, X. Tân Mỹ Chánh, TP. Mỹ Tho, Tỉnh Tiền Giang",10.351399,106.391459,Ðối thủ; Khu công nghiệp
FLC,"80749-LC HCM 97 Thống Nhất, P. Thông Tây Hội","97 Thống Nhất, P. 11, Q. Gò Vấp, TP. Hồ Chí Minh",10.833011,106.663937,Bệnh viện; Chợ; Ðối thủ; Trường học
FLC,"80750-LC DNI 32C Hùng Vương, X. Trảng Bom","32C Hùng Vương, TT. Trảng Bom, H. Trảng Bom, Tỉnh Đồng Nai",10.956168,107.011277,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
FLC,"80751-LC TNH 74 Ngô Quyền, P. Hòa Thành","74 Ngô Quyền, X. Long Thành Nam, TX. Hoà Thành, Tỉnh Tây Ninh",11.258572,106.139582,Chợ; Trường học
FLC,"80752-LC CMU 40 Đỗ Thừa Luông, X. Nguyễn Phích","40 Đỗ Thừa Luông, TT. U Minh, H. U Minh, Tỉnh Cà Mau",9.409842,104.970015,Ðối thủ; Phòng khám / TYT; UBND Phường/Xã
FLC,"80753-LC CTO 35-35A Trần Hưng Đạo, X. Thạnh Xuân","35-35A Trần Hưng Đạo, TT. Rạch Gòi, H. Châu Thành A, Tỉnh Hậu Giang",9.897192,105.667066,Chợ; Ðối thủ; Trường học
FLC,"80754-LC DNI 262 Nguyễn Huệ, P. An Lộc","262 Nguyễn Huệ, P. Phú Thịnh, TX. Bình Long, Tỉnh Bình Phước",11.654549,106.609283,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
FLC,"80755-LC HCM 1035 Lũy Bán Bích, P. Tân Sơn Nhì","1035 Lũy Bán Bích, P. Tân Thành, Q. Tân Phú, TP. Hồ Chí Minh",10.793941,106.637854,Bệnh viện; Chợ; Ðối thủ; Trường học
FLC,"80756-LC HCM 16 Trần Đại Nghĩa, P. Tân Tạo","16 Trần Đại Nghĩa, P. Tân Tạo A, Q. Bình Tân, TP. Hồ Chí Minh",10.722735,106.599867,Khu công nghiệp; Trường học
FLC,"80757-LC AGG 117 Đường 2/9, P. Tô Châu","117 Đường 2/9, P. Tô Châu, TP. Hà Tiên, Tỉnh Kiên Giang",10.374145,104.491605,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học; UBND Phường/Xã
FLC,"80758-LC HCM 437 Bà Hạt, P. Diên Hồng","437 Bà Hạt, P. 8, Q. 10, TP. Hồ Chí Minh",10.765596,106.667502,Chợ; Cụm Chung Cư / Đô Thị Mới; Ðối thủ; Trường học; UBND Phường/Xã
FLC,"80759-LC AGG 113 Phạm Văn Kỷ, P. Hà Tiên","113 Phạm Văn Kỷ, P. Pháo Đài, TP. Hà Tiên, Tỉnh Kiên Giang",10.379571,104.482391,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
FLC,"80760-LC HCM 266 Long Phước, P. Long Phước","266 Long Phước, P. Long Phước, TP. Thủ Đức, TP. Hồ Chí Minh",10.811766,106.859678,Chợ; Cụm Chung Cư / Đô Thị Mới; UBND Phường/Xã
FLC,"80761-LC LĐG 332 Đường 2/4, X. Đơn Dương","332 Đường 2/4, TT. Thạnh Mỹ, H. Đơn Dương, Tỉnh Lâm Đồng",11.760251,108.483386,Chợ; Ðối thủ; Phòng khám / TYT
FLC,"80762-LC CMU 23 Quốc Lộ 1A, P. Giá Rai","23 Quốc lộ 1A, P. Hộ Phòng, TX. Giá Rai, Tỉnh Bạc Liêu",9.227319,105.417379,Chợ; Trường học
FLC,"80763-LC TNH 88 Quốc Lộ 50, X. Cần Giuộc","88 Quốc Lộ 50, TT. Cần Giuộc, H. Cần Giuộc, Tỉnh Long An",10.630197,106.661798,Trường học
FLC,"80764-LC HCM 140 Trần Hưng Đạo, P. Bà Rịa","140 Trần Hưng Đạo, P. Phước Nguyên, TP. Bà Rịa, Tỉnh Bà Rịa - Vũng Tàu",10.500778,107.180833,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
FLC,"80765-LC HCM 49 Nguyễn Văn Cừ, P. Bà Rịa","49 Nguyễn Văn Cừ, P. Long Toàn, TP. Bà Rịa, Tỉnh Bà Rịa - Vũng Tàu",10.491887,107.194707,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
FLC,"80766-LC AGG 801 Nguyễn Trung Trực, P. Rạch Giá","801 Nguyễn Trung Trực, P. An Hòa, TP. Rach Giá, Tỉnh Kiên Giang",9.9701901,105.1085721,Bệnh viện
FLC,"80767-LC DNI 01 Hùng Vương, X. Bù Đăng","01 Hùng Vương, TT. Đức Phong, H. Bù Đăng, Tỉnh Bình Phước",11.812809,107.248046,Chợ; UBND Phường/Xã
FLC,"80768-LC VLG 165/1 Quốc Lộ 57, X. Thạnh Phong","165/1 Quốc Lộ 57,  X. Giao Thạnh, H. Thạnh Phú, Tỉnh Bến Tre",9.880347,106.610419,Chợ; UBND Phường/Xã
FLC,"80769-LC LĐG 198 Cách Mạng Tháng 8, X. Đức Linh","198 Cách Mạng Tháng 8, TT. Võ Xu, H. Đức Linh, Tỉnh Bình Thuận",11.190081,107.577108,Chợ; Ðối thủ; Trường học
FLC,"80770-LC DNI 07-08 Phố 1, X. Phú Vinh","07-08 Phố 1, X. Phú Vinh, H. Định Quán, Tỉnh Đồng Nai",11.207177,107.362483,Chợ; Ðối thủ; Phòng khám / TYT
FLC,"80771-LC VLG 166 Quốc Lộ 57B, X. Lộc Thuận","166 Quốc Lộ 57B, X. Lộc Thuận, H. Bình Đại, Tỉnh Bến Tre",10.219715,106.585549,Chợ
FLC,"80772-LC DNI 196 Quốc Lộ 13, X. Lộc Ninh","196 Quốc Lộ 13, TT. Lộc Ninh, H. Lộc Ninh, Tỉnh Bình Phước",11.847837,106.588246,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
FLC,"80773-LC CMU 75 Sông Đốc-Rạch Ráng, X. Sông Đốc","75 Sông Đốc-Rạch Ráng, TT. Sông Đốc, H. Trần Văn Thời, Tỉnh Cà Mau",9.042288,104.83255,Chợ
FLC,"80774-LC LĐG 31 Ngô Gia Tự, P. Lâm Viên - Đà Lạt","31 Ngô Gia Tự, P. 12, TP. Đà Lạt, Tỉnh Lâm Đồng",11.969771,108.475318,Chợ; Ðối thủ
FLC,"80775-LC DTP 95 Đường DT867, X. Tân Phước 1","95 Đường DT867, TT. Mỹ Phước, H. Tân Phước, Tỉnh Tiền Giang",10.473801,106.197249,Ðối thủ; Trường học
FLC,"80776-LC AGG 67-69 Lê Lợi, X. Chợ Mới","67-69 Lê Lợi, TT. Chợ Mới, H. Chợ Mới, Tỉnh An Giang",10.550458,105.400446,Chợ; Ðối thủ; Phòng khám / TYT; Trường học; UBND Phường/Xã
FLC,"80777-LC HCM 192A Võ Thị Sáu, X. Long Điền","192A Võ Thị Sáu, TT. Long Điền, H. Long Đất, Tỉnh Bà Rịa - Vũng Tàu",10.484904,107.211986,Ðối thủ; Phòng khám / TYT
FLC,"80778-LC DNI 387 Ấp Suối Nhát 2, X. Xuân Đông","387 Ấp Suối Nhát 2, X. Xuân Đông, H. Cẩm Mỹ, Tỉnh Đồng Nai",10.762719,107.350803,Chợ; UBND Phường/Xã
FLC,"80779-LC AGG 186 Trần Hưng Đạo, X. Tri Tôn","186 Trần Hưng Đạo, X. Châu Lăng, H. Tri Tôn, Tỉnh An Giang",10.433441,104.999933,Chợ; Ðối thủ; Trường học
FLC,"80780-LC LĐG 507 Thống Nhất, X. Đức Trọng","507 Thống Nhất, TT. Liên Nghĩa, H. Đức Trọng, Tỉnh Lâm Đồng",11.721425,108.377311,Chợ; Phòng khám / TYT; Trường học
FLC,"80781-LC LĐG 26 Quốc Lộ 20, X. Hiệp Thạnh","26 Quốc Lộ 20, X. Hiệp Thạnh, H. Đức Trọng, Tỉnh Lâm Đồng",11.783772,108.411316,Chợ; Ðối thủ; Trường học; UBND Phường/Xã
FLC,"80782-LC HCM 81 Nguyễn An Ninh, P. Dĩ An","81 Nguyễn An Ninh, P. Dĩ An, TP. Dĩ An, Tỉnh Bình Dương",10.896488,106.767413,Cụm Chung Cư / Đô Thị Mới; Trường học
FLC,"80783-LC HCM 1002 Tạ Quang Bửu, P. Bình Đông","1002 Tạ Quang Bửu, P. 6, Q. 8, TP. Hồ Chí Minh",10.734227,106.65348,Ðối thủ; Trường học
FLC,"80784-LC NBH 75H Điện Biên, P. Nam Định","75H Điện Biên, P. Cửa Bắc, TP. Nam Định, Tỉnh Nam Định",20.429543,106.16518,Phòng khám / TYT; Trường học
FLC,"80785-LC HNI 143 Nam Dư, P. Vĩnh Hưng","143 Nam Dư, P. Lĩnh Nam, Q. Hoàng Mai, TP. Hà Nội",20.984305,105.887595,Chợ; Ðối thủ; Trường học
FLC,"80786-LC HNI 112C-114 Trương Định, P. Tương Mai","112C-114 Trương Định, P. Trương Định, Q. Hai Bà Trưng, TP. Hà Nội",20.99335966,105.849697,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học
FLC,"80787-LC HNI 124 Đường Láng, P. Đống Đa","124 Đường Láng, P. Thịnh Quang, Q. Đống Đa, TP. Hà Nội",21.004569,105.818056,Bệnh viện; Chợ; Ðối thủ; Trường học
FLC,"80788-LC TNN Tổ 5, P. Phan Đình Phùng","Tổ 5, P. Tân Thịnh, TP. Thái Nguyên, Tỉnh Thái Nguyên",21.579451,105.816337,Bệnh viện; Chợ; Cụm Chung Cư / Đô Thị Mới; Trường học
FLC,"80789-LC TNN 685 Lương Ngọc Quyến, P. Phan Đình Phùng","685 Lương Ngọc Quyến, P. Phan Đình Phùng, TP. Thái Nguyên, Tỉnh Thái Nguyên",21.581279,105.836984,Cụm Chung Cư / Đô Thị Mới; Ðối thủ; Phòng khám / TYT; Trường học
FLC,"80790-LC HTH 185 Chính Hữu, P. Thành Sen","185 Chính Hữu, P. Bắc Hà, TP. Hà Tĩnh, Tỉnh Hà Tĩnh",18.347569,105.896092,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học
FLC,"80791-LC HNI 587 Thụy Khuê, P. Tây Hồ","587 Thuỵ Khuê, P. Bưởi, Q. Tây Hồ, TP. Hà Nội",21.048444,105.807195,Chợ; Cụm Chung Cư / Đô Thị Mới; Ðối thủ; Phòng khám / TYT; Trường học
FLC,"80792-LC PTO 93 Trưng Trắc, P. Phúc Yên","93 Trưng Trắc, P. Hai Bà Trưng, TP. Phúc Yên, Tỉnh Vĩnh Phúc",21.239264,105.707724,Chợ; Ðối thủ; Trường học; UBND Phường/Xã
FLC,"80793-LC HNI BT11-VT10, Khu Nhà Ở Xa La, P. Hà Đông","BT11-VT10, Khu Nhà Ở Xa La, P. Phúc La, Q. Hà Đông, TP. Hà Nội",20.962237,105.794536,Ðối thủ; Phòng khám / TYT; Trường học
FLC,"80794-LC TQG 361 Quang Trung, P. Minh Xuân","361 Quang Trung, P. Phan Thiết, TP. Tuyên Quang, Tỉnh Tuyên Quang",21.819979,105.203881,Chợ; Cụm Chung Cư / Đô Thị Mới; Ðối thủ; Phòng khám / TYT; Trường học
FLC,"80795-LC LCI 01 Lê Hồng Phong, P. Yên Bái","01 Lê Hồng Phong, P. Nguyễn Thái Học, TP. Yên Bái, Tỉnh Yên Bái",21.714762,104.878779,Bệnh viện; Chợ; Ðối thủ; Trường học
FLC,"80796-LC LCI 388 Nguyễn Tất Thành, X. Lục Yên","388 Nguyễn Tất Thành, TT. Yên Thế, H. Lục Yên, Tỉnh Yên Bái",22.112376,104.767746,Phòng khám / TYT; UBND Phường/Xã
FLC,"80797-LC SLA 33 Lê Đức Thọ, P. Tô Hiệu","33 Lê Đức Thọ, P. Quyết Thắng, TP. Sơn La, Tỉnh Sơn La",21.326999,103.925597,Chợ
FLC,"80798-LC HNI 104-106 Phan Xích, X. Ô Diên","104-106 Phan Xích, X. Tân Hội, H. Đan Phượng, TP. Hà Nội",21.094162,105.702582,Ðối thủ; Trường học; UBND Phường/Xã
FLC,"80799-LC AGG Lô số 01C Trần Quang Khải, P. Rạch Giá","Lô số 01C, Trần Quang Khải, P. An Hòa, TP. Rạch Giá, Tỉnh Kiên Giang",9.985008,105.103809,Chợ; Trường học
FLC,"80800-LC LĐG 06-08 Nguyễn Hội, P. Phan Thiết","06-08 Nguyễn Hội, P. Phú Trinh, TP. Phan Thiết, Tỉnh Bình Thuận",10.932665,108.096777,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học
FLC,"80801-LC HCM 166 Đinh Bộ Lĩnh, P. Bình Thạnh","166 Đinh Bộ Lĩnh, P. 26, Q. Bình Thạnh, TP. Hồ Chí Minh",10.810401,106.709306,Cụm Chung Cư / Đô Thị Mới; Ðối thủ; Trường học
FLC,"80802-LC HCM 355 Kinh Dương Vương, P. An Lạc","355 Kinh Dương Vương, P. An Lạc, Q. Bình Tân, TP. Hồ Chí Minh",10.742263,106.620021,Bệnh viện; Chợ; Ðối thủ; Trường học
FLC,"80803-LC HCM 171 Đinh Đức Thiện, X. Bình Chánh","171 Đinh Đức Thiện, X. Bình Chánh, H. Bình Chánh, TP. Hồ Chí Minh",10.662217,106.573939,Chợ
