MARKER_ID,SHOP_NAME,SHOP_ADDRESS,LATITUDE,LONGITUDE,LIST_ATT
VXLC,"58055-VX NAN Khối 4, X. Nghi Lộc","Khối 4, TT. Quán Hành, H. Nghi Lộc, Tỉnh Nghệ An",18.779566,105.645905,Chợ; Ðối thủ; Trường học
VXLC,"58056-VX HCM 245A Nguyễn Thị Tú, P. Bình Tân","245A Nguyễn Thị Tú, P. Bình Hưng Hoà B, Q. Bình Tân, TP. Hồ Chí Minh",10.815505,106.593232,Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58057-VX LĐG 44-44A Phan Đình Phùng, P. Xuân Hương - Đà Lạt","44-44A Phan Đình Phùng, P. 1, TP. Đà Lạt, Tỉnh Lâm Đồng",11.943339,108.434084,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58058-VX VLG 64A Điện Biên Phủ, P. Trà Vinh","64A Điện Biên Phủ, P. 2, TP. Trà Vinh, Tỉnh Trà Vinh",9.933538,106.341243,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58059-VX QNI 225 Phạm Văn Đồng, X. Bình Sơn","225 Phạm Văn Đồng, TT. Châu Ổ, H. Bình Sơn, Tỉnh Quảng Ngãi",15.303577,108.756057,Chợ; Phòng khám / TYT; Trường học
VXLC,"58060-VX HCM 1436B Phạm Thế Hiển, P. Bình Đông","1436B Phạm Thế Hiển, P. 5, Q. 8, TP. Hồ Chí Minh",10.741483,106.658501,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58061-VX TNN 373 Lương Ngoc Quyến, P. Phan Đình Phùng","373 Lương Ngọc Quyến, P. Hoàng Văn Thụ, TP. Thái Nguyên, Tỉnh Thái Nguyên",21.591325,105.826498,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58062-VX TNN Phố Chợ 1, X. Đại Phúc","Phố Chợ 1, TT. Hùng Sơn, H. Đại Từ, Tỉnh Thái Nguyên",21.631499,105.641563,Bệnh viện; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58063-VX QTI 71 Lê Lợi, P. Nam Đông Hà","71 Lê Lợi, P. 5, TP. Đông Hà, Tỉnh Quảng Trị",16.811551,107.107768,Bệnh viện; Chợ; Phòng khám / TYT; Trường học
VXLC,"58064-VX AGG 94 Thủ Khoa Huân, P. Châu Đốc","94 Thủ Khoa Huân, P. Châu Phú B, TP. Châu Đốc, Tỉnh An Giang",10.708441,105.117321,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58065-VX DNI 836-838 Phú Riềng Đỏ, P. Bình Phước","836-838 Phú Riềng Đỏ, P. Tân Xuân, TP. Đồng Xoài, Tỉnh Bình Phước",11.530764,106.896611,Phòng khám / TYT; Trường học
VXLC,"58066-VX QTI TDP 11, P. Đồng Hới","TDP. 11, P. Nam Lý, TP. Đồng Hới, Tỉnh Quảng Bình",17.466549,106.604821,Bệnh viện; Trường học
VXLC,"58067-VX HTH 81 Hải Thượng Lãn Ông, P. Thành Sen","81 Hải Thượng Lãn Ông, P. Bắc Hà, TP. Hà Tĩnh, Tỉnh Hà Tĩnh",18.344226,105.896886,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58068-VX HCM 340-344 Quốc Lộ 55, X. Hồ Tràm","340-344 Quốc Lộ 55, TT. Phước Bửu, H. Xuyên Mộc, Tỉnh Bà Rịa - Vũng Tàu",10.539846,107.414718,Phòng khám / TYT; Trường học
VXLC,"58073-VX HCM 51 Cách Mạng Tháng 8, P. Lái Thiêu","51 Cách Mạng Tháng Tám, P. Lái Thiêu, TP. Thuận An, Tỉnh Bình Dương",10.907078,106.700888,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58074-VX DAG 31 Núi Thành, P. Hòa Cường","31 Núi Thành, P. Hòa Thuận Đông, Q. Hải Châu, TP. Đà Nẵng",16.051866,108.220311,Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58075-VX NBH TDP 02, X. Ý Yên","TDP 02, TT. Lâm, H. Ý Yên, Tỉnh Nam Định",20.323971,106.017225,Bệnh viện; Chợ; Ðối thủ; Trường học
VXLC,"58076-VX DBN 1060 Võ Nguyên Giáp, P. Điện Biên Phủ","1060 Võ Nguyên Giáp, P. Mường Thanh, TP. Điện Biên Phủ, Tỉnh Điện Biên",21.382297,103.015786,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58077-VX HCM 533 Lạc Long Quân, P. Bảy Hiền","533 Lạc Long Quân, P. 10, Q. Tân Bình, TP. Hồ Chí Minh",10.775893,106.648717,Chợ; Ðối thủ; Trường học
VXLC,"58078-VX AGG 8-10 Trần Phú, P. Rạch Giá","8-10 Trần Phú, P. Vĩnh Thanh, TP. Rạch Giá, Tỉnh Kiên Giang",10.016378,105.080594,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58079-VX BNH 143 Trần Hưng Đạo, P. Quế Võ","143 Trần Hưng Đạo, P. Phố Mới, TX. Quế Võ, Tỉnh Bắc Ninh",21.153474,106.149788,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58080-VX HCM 38 Liêu Bình Hương, X. Củ Chi","38 Liêu Bình Hương, X. Tân Thông Hội, H. Củ Chi, TP. Hồ Chí Minh",10.962927,106.503551,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58081-VX HCM Quốc Lộ 51, P. Phú Mỹ","Quốc Lộ 51, P. Mỹ Xuân, TX. Phú Mỹ, Tỉnh Bà Rịa - Vũng Tàu",10.623878,107.054593,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58082-VX HNI 104-106-108 Ngô Xuân Quảng, X. Gia Lâm","104-106-108 Ngô Xuân Quảng, TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",21.016412,105.936507,Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58083-VX CMU 71-73 Trần Hưng Đạo, P. Tân Thành","71-73 Trần Hưng Đạo, P. 5, TP. Cà Mau, Tỉnh Cà Mau",9.180946,105.157816,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58084-VX HCM 168-170-172-174 Tân Hương, P. Tân Sơn Nhì","168-170-172-174 Tân Hương, P. Tân Quý, Q. Tân Phú, TP. Hồ Chí Minh",10.789915,106.624421,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58085-VX DNI 371 Nguyễn Tất Thành, P. Phước Bình","371 Nguyễn Tất Thành, P. Long Phước, TX. Phước Long, Tỉnh Bình Phước",11.813307,106.954265,Ðối thủ; Phòng khám / TYT
VXLC,"58086-VX AGG 327 Nguyễn Trung Trực, Đặc khu Phú Quốc","327 Nguyễn Trung Trực, P. Dương Đông, TP. Phú Quốc, Tỉnh Kiên Giang",10.223644,103.971919,Chợ; Ðối thủ; Trường học
VXLC,"58087-VX TNH 131 Võ Công Tồn, X. Bến Lức","131 Võ Công Tồn, TT. Bến Lức, H. Bến Lức, Tỉnh Long An",10.641362,106.485394,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT
VXLC,"58088-VX PTO 285 Mê Linh, P. Vĩnh Phúc","285 Mê Linh, P. Liên Bảo, TP. Vĩnh Yên, Tỉnh Vĩnh Phúc",21.314717,105.607405,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58089-VX DNI 99 Trần Văn Xã, P. Trảng Dài","99 Trần Văn Xã, P. Trảng Dài, TP. Biên Hòa, Tỉnh Đồng Nai",10.983869,106.862063,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
